name,coef1,coef2
Other lab:800224995,,0
Other lab:800230878,,0.00608602514723165
Other lab:800250413,,0
PheCode:070.3,0.000820756103808032,0.00223669929498253
PheCode:1004,,0
PheCode:1009,,0
PheCode:1010.1,,-0.000493557467991072
PheCode:1010.5,,-0.00295154222410594
PheCode:1010.6,,0
PheCode:1010.7,,0
PheCode:1015,,0
PheCode:180.3,0.00231039789480745,0.00605679790911911
PheCode:216.1,0.00355068367745069,-0.001501293954329
PheCode:218.1,0.00250824765546241,0.00536979891412389
PheCode:218.2,-0.00016410246025768,0.000560268321516187
PheCode:221,0.00109847730918249,0.00477450681308133
PheCode:244.4,0,0
PheCode:256.4,0.0019789791295353,0.0041813304602509
PheCode:257.1,0.00140412242519623,0.00152991375925868
PheCode:260.7,0.0313262262891766,0.0015208115498802
PheCode:261.2,0.00422760838723092,-0.000500336287063774
PheCode:261.4,0.00240335184364752,0.000923455870569394
PheCode:272.1,0.0171922341677274,0.00614923159815214
PheCode:278.1,0.0281503565624773,0.0211739599987604
PheCode:278.4,0,0
PheCode:290.1,0,0
PheCode:290.3,0.0088754517612657,0.00172205410107627
PheCode:291.1,0,0
PheCode:291.4,0,0
PheCode:292.2,0.0127894973632743,0.00576665165982781
PheCode:292.3,0.0037367339864435,-0.000225576456087692
PheCode:292.6,0,0
PheCode:295.1,0.00753421576497418,-0.00604095572218601
PheCode:295.2,-3.41284079060618e-05,0.00096891341565202
PheCode:295.3,0.0021493415270072,0.00257984120766852
PheCode:296.1,0.0564897979347352,0.0464014478623117
PheCode:297.1,0.0377150303777238,0.0352655976648949
PheCode:297.2,0.0348055425836724,0.0192305687012141
PheCode:300.1,0.15920925102282,0.148388981958763
PheCode:300.3,0.0257931714879432,0.0252808770707187
PheCode:300.4,0.00835556744411705,0.0178390183535864
PheCode:300.8,0.00403783291937377,0.00555223552346714
PheCode:300.9,0.0417748701383053,0.0821712553089487
PheCode:301.1,0.0109129584500252,0.00824076677788654
PheCode:301.2,0.00821997250337357,0.0391130202007653
PheCode:302.1,0.00969397756961407,0.00818675804488276
PheCode:303.1,0.00536810033474067,0.00388078865582803
PheCode:303.3,0.00617822248644401,0.000760092256282534
PheCode:303.4,0.00283747063889386,0.005097367237776
PheCode:304,-0.012639634045244,0.0175765102823374
PheCode:305.2,0.00359808674577513,0.00622155606983413
PheCode:306.1,0.00209981120604193,
PheCode:306.9,,0
PheCode:312.3,0.00441688187786438,0.00660698883201421
PheCode:313.1,0.00374396194001256,0.0189327139232471
PheCode:313.2,0,0
PheCode:313.3,0,0
PheCode:315.1,0,0
PheCode:315.2,0,0
PheCode:317.1,0.0358542160312032,0.0332375022875931
PheCode:318,0.000862080262892882,0.00158325960477227
PheCode:327.1,0.00581616781948011,0.00205263626941931
PheCode:327.3,0.00304463601267719,0.00610135311233838
PheCode:327.4,0.00234167696165571,0.00655749329395468
PheCode:327.5,0.0075542670304623,0.000360540301914684
PheCode:327.6,0.0117262264929146,0.0031004456416633
PheCode:327.7,0.00226895296909221,0.00045597669162479
PheCode:333.3,0.0209187095571132,0.00650461872918718
PheCode:338.2,0.0144403988175959,0.00638340994682254
PheCode:339,0.00491804214759482,0.0113601532346512
PheCode:340.1,0,0
PheCode:347,0.0228456361165136,0.0133700582059363
PheCode:351,0.00527576329720989,0.00633565420735108
PheCode:355.1,0.00428630858716569,0.0072788937810759
PheCode:367.1,0.00243407366685712,0.00122910464567369
PheCode:367.4,,0
PheCode:386.9,0,0
PheCode:389.4,0.000548001102303481,-4.49645254193983e-05
PheCode:401.1,0.00549569971026651,0.0032326049455561
PheCode:476,0,0
PheCode:521.1,0,0
PheCode:522.1,0,0
PheCode:523.3,0,0
PheCode:525.1,0,0
PheCode:526.4,0.00399600401507682,0.00091962623111936
PheCode:530.1,0.0136428624658842,-0.00164706301306126
PheCode:564.1,0,0
PheCode:599.4,0.0100535395530963,0.00303310326226527
PheCode:605,0.000446160482661812,0.00078433070752136
PheCode:610.1,0,0
PheCode:612.1,0.0259730711898746,0.00674764984234885
PheCode:614.5,0.00415057038179497,0.00481739025715377
PheCode:615,0,0
PheCode:620.1,-0.000815007969140514,0.00355610210381117
PheCode:625.1,0.00504382915370602,0.00342393132703591
PheCode:626.1,0.00611092710193806,0.00404038006021505
PheCode:626.2,0.00254437229944272,0.000603734424829598
PheCode:626.4,0.010910729925196,0.00306879401238001
PheCode:626.8,-0.00630713207352888,0.00184656446066302
PheCode:627.2,0.00235700929160887,0.00121876047028842
PheCode:627.5,0.00604792028249144,0.00282593444672886
PheCode:634.3,-0.00155506291006814,0.00868923008370052
PheCode:638,,0
PheCode:704.2,0,0
PheCode:706.1,0.011186488332001,-0.000834837645891128
PheCode:721.1,0,0
PheCode:722.1,0,0
PheCode:722.6,0,0
PheCode:726.1,0,0
PheCode:728.7,0.000534147496318369,4.70392939748727e-05
PheCode:729.1,0.01581712866279,0.00603320366186961
PheCode:740.1,0.0066745402052526,0.00558857001391524
PheCode:740.3,0.00147308471406129,0.000880839832077097
PheCode:745,0.0140941754820477,0.0168935172915772
PheCode:760,0.00470704195614369,0.0158392438882712
PheCode:761,0,0
PheCode:763,0,0
PheCode:764,0.00130382521498137,-7.30866221423816e-05
PheCode:765,0,0
PheCode:769,0.00296980687643414,-0.00200251937759439
PheCode:770,0,0
PheCode:773,,0
PheCode:792.1,0,0
PheCode:817,0,0
PheCode:819,-0.00015396275459058,-0.000432663051082919
PheCode:941,0,0
PheCode:965.3,0.0703337724195099,0.00376986119663348
PheCode:966,0.00508771437424279,0.00302773639521293
PheCode:969,0.000101620772849434,3.98192925469625e-05
PheCode:971,0.0581058814205664,0.00211094242627842
PheCode:972.6,0.0549266143426521,-0.00130158072675505
PheCode:979,0,0
PheCode:981,0.0411115102568918,0.00905095837885492
PheCode:989,0.0320040124015775,-0.00211676284099956
RXNORM:1000104,,0
RXNORM:10154,0.000685760748172019,0.000116352540209894
RXNORM:10379,0.00118447990819918,0.00450227034702107
RXNORM:1040028,0.00215334324242681,-0.00130535073180558
RXNORM:10454,0.000775641270814786,0.00330863772650436
RXNORM:10502,0.0255610011552197,-5.7845793630262e-05
RXNORM:10582,0.0108698415173462,0.000415659960946763
RXNORM:10689,0.0025737213480249,0.00359770177704744
RXNORM:106928,0.016433286144612,0.00179492850190701
RXNORM:10734,0.0291669064810571,0.0173774070007515
RXNORM:10737,0.023856259169719,0.00722239659478145
RXNORM:10759,0,0
RXNORM:10800,0.00203276226594716,-0.00102730184966866
RXNORM:10814,0.0101984494239849,0.00806030250942111
RXNORM:10834,,0.0217369659693086
RXNORM:1086769,0.0316949148692715,0.00806542838750683
RXNORM:11118,-0.00757196576642473,-0.00730404415999516
RXNORM:115698,-0.000529764816225543,-0.00152884694325367
RXNORM:1307404,0.00553595350441789,0.000254161959453878
RXNORM:135775,0.00383472355871503,0.00135882231255968
RXNORM:136411,-1.23387826018e-05,0.000267716841178679
RXNORM:141366,0.0425713410974683,0.0044028101703414
RXNORM:1424,0.000527038347816089,-0.000976943186084129
RXNORM:1455099,0.0161597587064368,0.00946811268491486
RXNORM:14584,0.0077731747029954,
RXNORM:1547099,,0
RXNORM:1551467,,0.000333067586732635
RXNORM:1592257,,0.00215229115324957
RXNORM:15996,0.00283868991947362,0.00144556126513535
RXNORM:1819,0,0
RXNORM:1827,0,0
RXNORM:187832,0,0
RXNORM:20610,0,0
RXNORM:214130,0,0
RXNORM:214153,0,
RXNORM:214551,-0.00235610905945451,0.0107656207045104
RXNORM:214558,0,0
RXNORM:214559,0,0
RXNORM:215830,0.00273377633715572,5.65132151122901e-06
RXNORM:21949,0.000490581544124532,0.00502689727217854
RXNORM:228783,0.000124839245582286,0.0141117376789937
RXNORM:231049,0.00059478866705224,0.00110911052701061
RXNORM:2353,0,0
RXNORM:235355,,0
RXNORM:2356,0,0
RXNORM:236782,0.00987994197589743,-0.00232017254506241
RXNORM:2418,0.00329216286327018,0.00116508211490695
RXNORM:24605,0,0
RXNORM:253146,0,0
RXNORM:25480,0.0138530282799184,0.00277663020249035
RXNORM:2556,0.000408960068226609,5.51096365201526e-05
RXNORM:2596,0,0
RXNORM:2597,0.00548860842905777,-0.00218897585962753
RXNORM:2598,0.0145849621047996,0.00297212288180118
RXNORM:2599,0,0
RXNORM:2626,0,
RXNORM:279645,-8.77636692989422e-05,0.00315706626704886
RXNORM:28439,0,0
RXNORM:29046,0.00135730164042068,-1.19367540129649e-05
RXNORM:30125,0.00769307354917381,0.00782564430421585
RXNORM:31565,0.0175323873426344,8.16404962513168e-06
RXNORM:31765,0,
RXNORM:321988,0.00473320031501497,0.0040198922622262
RXNORM:324044,0,0
RXNORM:3247,0.0122908867966671,0.00115469982894057
RXNORM:32624,-0.000894184373376528,-0.000525947170403134
RXNORM:3288,0.0144026471559526,0.00535740978645186
RXNORM:32937,0,0
RXNORM:3361,0,0
RXNORM:352364,-0.00302165112786849,0.00330156480435107
RXNORM:352372,0,
RXNORM:352376,0.0026801068195933,0.00038775582419188
RXNORM:352377,0.00928482751187408,0.00581090475196162
RXNORM:3554,0.00352865483830562,0.00662919859033639
RXNORM:35617,,0.00396887843505089
RXNORM:35636,0,0
RXNORM:36108,0.0143280223584466,-0.000997396928419861
RXNORM:3638,0,0
RXNORM:36437,0.00844545876918514,0.00503534248682717
RXNORM:37075,0,0
RXNORM:37418,0,0
RXNORM:38400,0,0
RXNORM:38404,0,0
RXNORM:384410,0,0
RXNORM:392556,0.00931878239486678,0.000503333419668585
RXNORM:39786,0.00230925044549946,0.00485168675877653
RXNORM:39993,6.46276563590629e-05,0.000337783174740517
RXNORM:40114,-0.0011421883290866,-0.00235808087860243
RXNORM:4018,0.00363254967572379,0.0030176396040717
RXNORM:407884,0,
RXNORM:4083,0,0
RXNORM:41126,0.00281696832430651,0.00228876646131973
RXNORM:4141,0.00467081854598419,-0.000168250943155309
RXNORM:41493,0.0013890812491741,0.00383353715787599
RXNORM:42347,0.0208274062781208,0.0142233254462466
RXNORM:42355,0.000937826015492555,-0.000500181656456643
RXNORM:4257,0.0377589918894859,
RXNORM:435,0,0
RXNORM:4493,0.00502661365692938,0.00257006507499581
RXNORM:461016,0,0
RXNORM:46241,0.00402102345670564,-0.00176232913766528
RXNORM:4637,0.030500122397123,0.000481087427181534
RXNORM:466584,0,0
RXNORM:51272,0,0
RXNORM:5553,0,0
RXNORM:5640,0.00317868602820763,0.0037871615803562
RXNORM:569,0.000937358226182821,0.00430739122107317
RXNORM:5691,0,0
RXNORM:57258,0,0
RXNORM:588250,0.0525344621137033,0.00855865446911086
RXNORM:596,0,0
RXNORM:61381,0,0
RXNORM:6373,0,0
RXNORM:641465,0.0288240159822381,0.00664962386557859
RXNORM:6448,-0.0171870347695949,-0.00653095855239996
RXNORM:6470,0.0169927373203767,-0.0014038774296685
RXNORM:6475,0.00739271864681027,-0.00290927101134252
RXNORM:6711,0,0
RXNORM:6719,0,0
RXNORM:679314,-0.00274669404532018,-0.00554876376703064
RXNORM:6845,0,0
RXNORM:6847,0.013023697513074,
RXNORM:689842,0.0189364410299493,
RXNORM:6901,0,0
RXNORM:700810,0,0
RXNORM:704,0,0
RXNORM:7242,0,0
RXNORM:7243,0.000104183651715677,0.000149857530039928
RXNORM:725,0,
RXNORM:7258,0,0
RXNORM:72625,0.00125788934588224,0.00329762068973984
RXNORM:734064,0.0131095079493113,0.00590103368148073
RXNORM:7407,0,0
RXNORM:74667,0,0
RXNORM:7514,0,0
RXNORM:7531,0.000516612271139071,0.000272822948475976
RXNORM:7646,0.000151584282557802,3.41526460640575e-05
RXNORM:7716,0.0156448382388021,0.00517076807650179
RXNORM:784649,0.00401008825316007,-0.00410660609078686
RXNORM:8076,-0.00158879406691699,-0.00374719874481943
RXNORM:8124,0.0110395081329437,0.00206392553061816
RXNORM:82819,4.23655686303159e-05,0.00398790553652423
RXNORM:840781,0,0
RXNORM:8629,0.00119701339529046,0.00312954065548718
RXNORM:8787,0,0
RXNORM:88014,0,0
RXNORM:89013,0,0
RXNORM:89905,0,
RXNORM:9639,0.0469658721804942,0.000923598712666706
RXNORM:9899,,0.00253532081714873
ShortName:A1C,,0
ShortName:HCV - RNA VL,,0
ShortName:HDLC,,0
ShortName:LDLC,,0
ShortName:TotChol,,0
ShortName:Trig,,0
